Tick,Date,Close,Vol_1M,Mkt_Cap,P2B,D2E,Prof_Marg,ESG_rank
F,2003-07-31,6.7312,32.382,20243.5157,1.5254,1241.6709,1.0275,
F,2003-08-29,7.0355,24.419,21177.5731,1.5944,1241.6709,1.0275,
F,2003-09-30,6.5547,32.803,19730.3168,1.4654,2053.0357,-0.068,
F,2003-10-31,7.4425,28.366,22221.7975,1.6639,2053.0357,-0.068,
F,2003-11-28,8.099,30.687,24169.7691,1.8106,2053.0357,-0.068,
F,2003-12-31,9.8169,39.243,29296.6898,1.6076,1460.6336,-1.7165,
F,2004-01-30,8.9774,42.51,26623.3669,1.4702,1460.6336,-1.7165,
F,2004-02-27,8.4897,29.333,25176.8428,1.3903,1460.6336,-1.7165,
F,2004-03-31,8.3785,26.379,24851.9496,1.1908,1258.5964,4.3646,
F,2004-04-30,9.5433,39.418,28130.136,1.3563,1258.5964,4.3646,
F,2004-05-31,9.2264,43.5,27188.0192,1.3113,1258.5964,4.3646,
F,2004-06-30,9.7235,24.694,28652.6936,1.312,1171.7622,2.7218,
F,2004-07-30,9.2075,25.554,26950.0096,1.2424,1171.7622,2.7218,
F,2004-08-31,8.826,23.976,25818.2964,1.1909,1171.7622,2.7218,
F,2004-09-30,8.7884,21.23,25708.5092,1.1429,1122.2013,0.6799,
F,2004-10-29,8.2129,23.879,23842.1263,1.0681,1122.2013,0.6799,
F,2004-11-30,8.9378,20.913,25944.6904,1.1624,1122.2013,0.6799,
F,2004-12-31,9.2277,11.731,26786.3376,1.2711,1159.8349,0.2315,
F,2005-01-31,8.3644,19.786,24096.7258,1.1522,1159.8349,0.2315,
F,2005-02-28,8.0341,21.652,23145.2986,1.1067,1159.8349,0.2315,
F,2005-03-31,7.1958,22.718,20744.1019,0.8451,976.3986,1.949,
F,2005-04-29,5.8478,33.577,16679.503,0.6868,976.3986,1.949,
F,2005-05-31,6.4062,41.594,18366.7225,0.7524,976.3986,1.949,
F,2005-06-30,6.5731,32.512,18845.2142,0.9707,1186.4685,2.1236,
F,2005-07-29,6.9579,26.788,19765.3907,1.0275,1186.4685,2.1236,
F,2005-08-31,6.4591,18.253,18474.9082,0.9539,1186.4685,2.1236,
F,2005-09-30,6.3878,19.703,18271.0727,0.9573,1053.5791,-1.4219,
F,2005-10-31,5.4572,34.549,15417.3758,0.8179,1053.5791,-1.4219,
F,2005-11-30,5.3325,40.852,15102.3834,0.7992,1053.5791,-1.4219,
F,2005-12-30,5.0636,30.716,14340.7626,0.7332,1053.5791,-1.4219,
F,2006-01-31,5.6938,34.275,15938.3087,0.8244,1102.6865,0.3222,
F,2006-02-28,5.289,29.007,14805.1656,0.7658,1102.6865,0.3222,
F,2006-03-31,5.2823,23.605,14838.5422,0.8451,1176.1812,-3.4877,
F,2006-04-28,4.677,42.243,12955.7624,0.7483,1176.1812,-3.4877,
F,2006-05-31,4.8184,43.85,13431.8125,0.7709,1176.1812,-3.4877,
F,2006-06-30,4.6636,40.656,13000.3436,0.6207,994.165,-0.757,
F,2006-07-31,4.5214,42.763,12512.5963,0.6018,994.165,-0.757,
F,2006-08-31,5.6738,43.56,15744.0583,0.7551,994.165,-0.757,
F,2006-09-29,5.484,55.987,15217.3753,1.2809,994.165,-0.757,
F,2006-10-31,5.6128,33.1,15574.7673,1.311,1681.2936,-14.1475,
F,2006-11-30,5.5111,32.096,15356.707,1.2872,1681.2936,-14.1475,
F,2006-12-29,5.0908,30.039,14185.5928,1.1875,1681.2936,-14.1475,
F,2007-01-31,5.5111,20.382,15356.707,1.1875,1681.2936,-13.9665,
F,2007-02-28,5.362,29.491,14941.1503,1.1875,1681.2936,-13.9665,
F,2007-03-30,5.3484,31.679,14932.1287,1.1875,1681.2936,-13.9665,
F,2007-04-30,5.4501,21.773,15216.0095,1.1875,1681.2936,-0.6557,
F,2007-05-31,5.6535,26.533,15680.4312,1.1875,1681.2936,-0.6557,
F,2007-06-29,6.3856,28.77,17710.9907,1.1875,1681.2936,-0.6557,
F,2007-07-31,5.7687,35.503,16000.0563,1.1875,1681.2936,1.6952,
F,2007-08-31,5.2942,47.225,16397.8333,1.1875,1681.2936,1.6952,
F,2007-09-28,5.7551,39.981,17825.5575,1.1875,1681.2936,1.6952,
F,2007-10-31,6.0127,44.809,18623.4035,1.1875,14585.6122,-0.9251,
F,2007-11-30,5.0908,45.205,15847.6441,1.1875,14585.6122,-0.9251,
F,2007-12-31,4.5621,34.903,14201.6838,2.7777,3353.1635,-6.3718,
F,2008-01-31,4.5011,38.745,14011.7653,2.7406,3353.1635,-6.3718,
F,2008-02-29,4.4265,39.531,14411.7246,2.6952,3353.1635,-6.3718,
F,2008-03-31,3.8774,48.816,12624.0528,1.7803,2665.0654,0.1617,
F,2008-04-30,5.5992,66.763,18229.8385,2.5709,2665.0654,0.1617,
F,2008-05-30,4.6095,67.872,15245.6003,2.1164,2665.0654,0.1617,
F,2008-06-30,3.2606,58.924,10784.0202,1.55,2665.0654,-21.1596,
F,2008-07-31,3.2538,101.819,10761.6002,1.55,2665.0654,-21.1596,
F,2008-08-29,3.0233,78.467,10085.6227,1.55,2665.0654,-21.1596,
F,2008-09-30,3.5249,96.574,11759.022,1.55,2665.0654,-0.5072,
F,2008-10-31,1.4845,158.278,4952.3573,1.55,2665.0654,-0.5072,
F,2008-11-28,1.8235,155.091,6426.0213,1.55,2665.0654,-0.5072,
F,2008-12-31,1.5523,184.391,5470.4791,1.55,2665.0654,-20.6323,
F,2009-01-30,1.2676,99.182,4467.1598,1.55,2665.0654,-20.6323,
F,2009-02-27,1.3557,75.342,4792.6417,1.55,2665.0654,-20.6323,
F,2009-03-31,1.7828,88.838,6302.3238,1.55,2665.0654,-5.8508,
F,2009-04-30,4.0537,102.717,17128.0956,1.55,2665.0654,-5.8508,
F,2009-05-29,3.8978,97.481,18504.9364,1.55,2665.0654,-5.8508,
F,2009-06-30,4.1147,50.208,19534.7763,1.55,2665.0654,8.4334,
F,2009-07-31,5.423,57.869,25745.9984,1.55,2665.0654,8.4334,
F,2009-08-31,5.1518,57.451,24481.8028,1.55,2665.0654,8.4334,
F,2009-09-30,4.8875,40.596,23225.4998,1.55,2665.0654,3.2935,
F,2009-10-30,4.7451,45.084,22549.0289,1.55,2665.0654,3.2935,
F,2009-11-30,6.0263,47.355,29400.1268,1.55,2665.0654,3.2935,
F,2009-12-31,6.7787,22.099,33071.0088,1.55,2665.0654,2.6508,
F,2010-01-29,7.3482,45.159,35848.9735,1.55,2665.0654,2.6508,
F,2010-02-26,7.9582,42.307,38825.3643,1.55,2665.0654,2.6508,
F,2010-03-31,8.5209,40.759,42339.0995,1.55,2665.0654,6.6052,
F,2010-04-30,8.8259,41.599,43879.1775,1.55,2665.0654,6.6052,
F,2010-05-31,7.9515,53.352,39959.1934,1.55,2665.0654,6.6052,
F,2010-06-30,6.833,46.49,34338.335,1.55,2665.0654,7.4115,
F,2010-07-30,8.6564,45.493,43502.0375,1.55,2665.0654,7.4115,
F,2010-08-31,7.6498,34.827,38812.7165,1.55,2665.0654,7.4115,
F,2010-09-30,8.2972,28.9,42097.2662,1.55,2665.0654,5.6435,
F,2010-10-29,9.5784,26.393,48597.5794,1.55,2665.0654,5.6435,
F,2010-11-30,10.8053,34.712,55354.1219,1.55,2665.0654,5.6435,
F,2010-12-31,11.3815,19.056,62912.8153,1.55,2665.0654,0.5859,
F,2011-01-31,10.8121,50.26,58119.4409,1.55,2665.0654,0.5859,
F,2011-02-28,10.202,51.855,54839.9741,1.55,2665.0654,0.5859,
F,2011-03-31,10.1071,32.862,56400.2208,15.8238,4131.3996,7.7037,
F,2011-04-29,10.4867,25.537,58518.5389,16.4182,4131.3996,7.7037,
F,2011-05-31,10.1139,16.834,56668.9218,15.8344,4131.3996,7.7037,
F,2011-06-30,9.3479,28.629,52377.0601,6.6906,1845.8131,6.7498,
F,2011-07-29,8.2768,28.502,46375.9176,5.924,1845.8131,6.7498,
F,2011-08-31,7.538,61.947,42254.0974,5.3952,1845.8131,6.7498,
F,2011-09-30,6.555,39.263,36744.3455,4.1641,1582.0113,4.9899,
F,2011-10-31,7.9176,49.776,44382.0016,5.0297,1582.0113,4.9899,
F,2011-11-30,7.1855,43.387,40281.0615,4.5646,1582.0113,4.9899,
F,2011-12-30,7.2939,36.794,40889.0775,1.8447,1582.0113,4.9899,
F,2012-01-31,8.4522,29.37,48077.2263,2.1377,661.4624,39.377,
F,2012-02-29,8.425,26.512,47053.2463,2.1308,661.4624,39.377,
F,2012-03-30,8.4897,24.388,47414.3172,1.9511,661.4624,39.377,
F,2012-04-30,7.7097,23.283,43043.3294,1.7718,603.5435,4.3027,
F,2012-05-31,7.2176,24.717,40300.8406,1.6587,603.5435,4.3027,
F,2012-06-29,6.5546,32.308,36598.9641,1.4674,603.5435,4.3027,
F,2012-07-31,6.3154,24.764,35263.2355,1.4139,584.9113,3.1315,
F,2012-08-31,6.4184,14.592,35622.635,1.4369,584.9113,3.1315,
F,2012-09-28,6.7758,20.458,37605.9081,1.3711,584.9113,3.1315,
F,2012-10-31,7.7063,31.518,42564.0907,1.5595,523.8155,5.0696,
F,2012-11-30,7.9066,33.907,43654.9789,1.6,523.8155,5.0696,
F,2012-12-31,8.9424,23.835,49373.9717,2.1994,644.0929,4.3268,
F,2013-01-31,9.0082,28.183,49373.9717,2.2156,644.0929,4.3268,
F,2013-02-28,8.7717,26.392,49459.5423,2.1575,644.0929,4.3268,
F,2013-03-29,9.1474,22.485,51577.556,2.0438,644.0929,4.3268,
F,2013-04-30,9.5369,26.797,53774.0147,2.1308,597.684,4.5191,
F,2013-05-31,10.9874,22.661,61641.3117,2.4549,597.684,4.5191,
F,2013-06-28,10.8403,28.294,60815.758,2.2268,597.684,4.5191,
F,2013-07-31,11.8979,26.705,66501.5916,2.444,551.7264,3.2513,
F,2013-08-30,11.4116,24.34,63783.2208,2.3441,551.7264,3.2513,
F,2013-09-30,11.8909,23.767,66462.1949,2.2916,530.8412,3.5556,
F,2013-10-31,12.1289,17.916,67407.7152,2.3375,530.8412,3.5556,
F,2013-11-29,12.1077,15.756,67370.9762,2.3334,530.8412,3.5556,
F,2013-12-31,10.938,25.251,60862.6559,1.652,433.1772,8.1608,
F,2014-01-31,10.6898,21.945,59008.7707,1.6145,433.1772,8.1608,
F,2014-02-28,10.9971,20.515,60695.425,1.6609,433.1772,8.1608,71.4286
F,2014-03-31,11.1472,13.985,61659.187,1.6464,431.1445,2.7567,68.1818
F,2014-04-30,11.6304,22.17,63833.0686,1.7178,431.1445,2.7567,72.7273
F,2014-05-30,11.8392,17.742,65008.0068,1.7486,431.1445,2.7567,72.7273
F,2014-06-30,12.4153,14.912,68171.4135,1.7983,437.3232,3.5043,68.1818
F,2014-07-31,12.3447,14.417,66011.3598,1.7881,437.3232,3.5043,68.1818
F,2014-08-29,12.6276,14.464,67523.9586,1.8291,437.3232,3.5043,68.1818
F,2014-09-30,10.7273,26.885,57362.3979,1.5797,449.717,2.3912,68.1818
F,2014-10-31,10.3106,34.779,54228.0072,1.5183,449.717,2.3912,68.1818
F,2014-11-28,11.5107,23.576,60539.8547,1.695,449.717,2.3912,68.1818
F,2014-12-31,11.3424,23.667,59654.6566,1.8361,480.3926,-5.3081,68.1818
F,2015-01-30,10.8741,24.491,56614.1935,1.7603,480.3926,-5.3081,68.1818
F,2015-02-27,12.0791,19.87,64640.0909,1.9553,480.3926,-5.3081,68.1818
F,2015-03-31,11.9312,18.749,64154.2583,1.9013,489.8695,3.4012,72.7273
F,2015-04-30,11.79,14.445,62810.6283,1.8788,489.8695,3.4012,72.7273
F,2015-05-29,11.3199,14.393,60306.1539,1.8038,489.8695,3.4012,72.7273
F,2015-06-30,11.2005,16.647,59670.0969,1.6876,467.0523,5.7966,72.7273
F,2015-07-31,11.1793,22.361,58843.0363,1.6844,467.0523,5.7966,72.7273
F,2015-08-31,10.4556,30.483,55033.9119,1.5754,467.0523,5.7966,72.7273
F,2015-09-30,10.2294,34.786,53843.5605,1.4781,458.427,5.7466,72.7273
F,2015-10-30,11.2778,28.473,58775.4125,1.6296,458.427,5.7466,77.2727
F,2015-11-30,10.9123,21.4,56870.47,1.5768,458.427,5.7466,77.2727
F,2015-12-31,10.7295,23.951,55917.9988,1.487,462.0848,4.6409,77.2727
F,2016-01-29,9.399,30.509,47385.444,1.3026,462.0848,4.6409,77.2727
F,2016-02-29,9.8476,31.459,49658.6102,1.3648,462.0848,4.6409,77.2727
F,2016-03-31,10.627,27.803,53757.9232,1.4261,474.475,6.5009,77.2727
F,2016-04-29,10.7919,26.471,53871.6457,1.4482,474.475,6.5009,77.2727
F,2016-05-31,10.7362,20.515,53593.5472,1.4407,474.475,6.5009,77.2727
F,2016-06-30,10.004,29.349,49938.5388,1.2764,447.7391,4.9892,77.2727
F,2016-07-29,10.1861,39.294,50301.2278,1.2996,447.7391,4.9892,77.2727
F,2016-08-31,10.1378,31.276,50062.8334,1.2935,447.7391,4.9892,77.2727
F,2016-09-30,9.7114,19.098,47957.0158,1.2257,434.3219,2.6625,77.2727
F,2016-10-31,9.5636,14.685,46651.4097,1.2071,434.3219,2.6625,78.2609
F,2016-11-30,9.7428,19.968,47525.6269,1.2297,434.3219,2.6625,78.2609
F,2016-12-30,9.8813,23.778,48201.1584,1.3463,434.3219,2.6625,69.5652
F,2017-01-31,10.2309,27.239,49115.1127,1.3939,488.2355,-2.0438,78.2609
F,2017-02-28,10.3716,18.463,49797.9432,1.4131,488.2355,-2.0438,76.9231
F,2017-03-31,9.6349,19.484,46349.2896,1.253,474.9073,4.0668,76.9231
F,2017-04-28,9.6222,21.016,45673.3834,1.2514,474.9073,4.0668,73.913
F,2017-05-31,9.3286,21.235,44279.6882,1.2132,474.9073,4.0668,66.6667
F,2017-06-30,9.3873,15.428,44558.4268,1.1563,451.216,5.1364,66.6667
F,2017-07-31,9.5333,18.923,44563.0927,1.1743,451.216,5.1364,70.8333
F,2017-08-31,9.3719,15.588,43808.4592,1.1544,451.216,5.1364,64
F,2017-09-29,10.1706,11.626,47541.909,1.2155,451.216,5.1364,64
F,2017-10-31,10.5549,15.449,48740.1479,1.2614,446.9784,4.3126,68
F,2017-11-30,10.77,16.22,49733.2234,1.2871,446.9784,4.3126,64
F,2017-12-29,10.7442,13.696,49614.0544,1.1999,446.9784,4.3126,64
F,2018-01-31,9.669,28.327,43576.155,1.0798,432.1281,6.0979,64
F,2018-02-28,9.3517,30.142,42157.2611,1.0444,432.1281,6.0979,64
F,2018-03-30,9.766,23.584,44024.7363,1.0691,432.1281,6.0979,56
F,2018-04-30,10.0399,25.726,44790.8792,1.0991,433.3881,4.1374,64
F,2018-05-31,10.3168,19.323,46026.2148,1.1295,433.3881,4.1374,59.2593
F,2018-06-29,9.8881,15.437,44113.4371,1.0815,433.3881,4.1374,59.2593
F,2018-07-31,9.0941,22.074,40016.6944,0.9947,417.9693,2.739,59.2593
F,2018-08-31,8.5869,28.611,37784.6876,0.9392,417.9693,2.739,60.7143
F,2018-09-28,8.3785,22.989,36867.9705,0.9109,417.9693,2.739,53.5714
F,2018-10-31,8.8057,41.15,37988.9773,0.9573,417.8632,2.631,53.5714
F,2018-11-30,8.6766,40.927,37432.0709,0.9433,417.8632,2.631,50
F,2018-12-31,7.0538,32.92,30430.9609,0.781,427.5855,-0.2776,50
F,2019-01-31,8.2555,42.233,35005.5498,0.9141,427.5855,-0.2776,50
F,2019-02-28,8.2274,29.064,34891.8987,0.911,427.5855,-0.2776,50
F,2019-03-29,8.2367,25.223,35027.9776,0.9028,427.5855,-0.2776,48.2759
F,2019-04-30,9.9607,36.32,41690.7547,1.0918,433.1264,2.8407,44.8276
F,2019-05-31,9.0742,37.261,37980.477,0.9946,433.1264,2.8407,43.3333
F,2019-06-28,9.751,20.805,40813.0546,1.0778,433.1264,2.8407,39.2857
F,2019-07-31,9.2193,29.072,38023.2067,1.019,435.228,0.3809,37.5
F,2019-08-30,8.8711,32.431,36586.8631,0.9805,435.228,0.3809,38.5965
F,2019-09-30,8.8614,19.247,36546.9646,0.9939,439.0821,1.149,37.931
F,2019-10-31,8.4464,30.197,34058.4652,0.9474,439.0821,1.149,37.931
F,2019-11-29,8.9085,29.717,35921.9668,0.9992,439.0821,1.149,52.5424
F,2019-12-31,9.1445,17.154,36873.5421,1.0926,471.625,-4.21,54.2373
F,2020-01-31,8.82,13.363,34970.3915,1.0538,471.625,-4.21,54.2373
F,2020-02-28,6.96,37.818,27595.9151,0.8316,471.625,-4.21,52.459
F,2020-03-31,4.83,104.786,19150.6135,0.6479,568.0282,-5.8071,50.7937
F,2020-04-30,5.09,97.223,20243.1333,0.6827,568.0282,-5.8071,50.7937
F,2020-05-29,5.71,56.67,22708.8981,0.7659,568.0282,-5.8071,50.7937
F,2020-06-30,6.08,66.522,24180.4029,0.7847,571.9754,5.7664,50.7692
F,2020-07-31,6.61,39.016,26297.1513,0.8531,571.9754,5.7664,52.3077
F,2020-08-31,6.82,29.841,27132.613,0.8802,571.9754,5.7664,53.0303
F,2020-09-30,6.66,33.022,26496.0707,0.7999,478.1551,6.3598,51.3514
F,2020-10-30,7.73,35.364,30753.2435,0.9284,478.1551,6.3598,51.3514
F,2020-11-30,9.08,42.99,36124.1204,1.0905,478.1551,6.3598,43.9153
F,2020-12-31,8.79,31.851,34970.3765,1.1395,529.0253,-7.7548,44.2105
F,2021-01-29,10.53,44.968,41892.8401,1.3651,529.0253,-7.7548,44.2105
F,2021-02-26,11.7,45.567,46550.7317,1.5168,529.0253,-7.7548,44.2105
GE,1999-12-31,27.5169,27.869,507216.8135,6.3718,422.3755,9.5184,
GE,2000-01-31,23.8272,33.397,439205.5122,5.5174,422.3755,9.5184,
GE,2000-02-29,23.5382,40.589,433879.326,5.4505,422.3755,9.5184,
GE,2000-03-31,27.7541,46.968,511203.6946,6.1638,396.8106,8.6617,
GE,2000-04-28,28.0439,46.667,516541.5645,6.2282,396.8106,8.6617,
GE,2000-05-31,28.1553,33.586,520641.5317,6.2529,396.8106,8.6617,
GE,2000-06-30,28.356,35.542,524351.5664,6.1119,388.0216,10.3218,
GE,2000-07-31,27.7266,39.64,511642.8016,5.9763,388.0216,10.3218,
GE,2000-08-31,31.4481,29.028,580315.5355,6.7784,388.0216,10.3218,
GE,2000-09-29,31.0843,26.663,572272.7829,6.4511,388.0216,10.3218,
GE,2000-10-31,29.4712,43.854,543126.1964,6.1163,375.7102,9.9683,
GE,2000-11-30,26.6485,43.316,491104.9871,5.5305,375.7102,9.9683,
GE,2000-12-29,25.8586,39.922,475003.1843,5.0865,375.7102,9.9683,
GE,2001-01-31,24.8027,53.22,455606.7048,4.8788,363.1955,10.2828,
GE,2001-02-28,25.0832,35.745,460759.2817,4.934,363.1955,10.2828,
GE,2001-03-30,22.6616,52.964,415753.7653,4.4198,363.1955,10.2828,
GE,2001-04-30,26.2726,48.304,482051.9497,5.124,355.6318,8.4544,
GE,2001-05-31,26.527,30.728,486720.4932,5.1737,355.6318,8.4544,
GE,2001-06-29,26.3917,26.982,484237.2253,5.0182,355.6318,8.4544,
GE,2001-07-31,23.6258,35.182,432165.7881,4.4923,351.4152,12.2466,
GE,2001-08-31,22.2572,28.326,407129.9769,4.2321,351.4152,12.2466,
GE,2001-09-28,20.2956,61.822,369576.2602,3.7592,351.4152,12.2466,
GE,2001-10-31,19.8646,45.976,361727.7321,3.6794,353.2527,11.1394,
GE,2001-11-30,21.0049,34.373,382204.1631,3.8906,353.2527,11.1394,
GE,2001-12-31,21.9644,29.454,397889.4248,3.9767,387.8845,11.5779,
GE,2002-01-31,20.3587,28.627,368802.1989,3.686,387.8845,11.5779,
GE,2002-02-28,21.197,33.032,382204.1631,3.8377,387.8845,11.5779,
GE,2002-03-29,20.6189,28.829,372089.3391,3.7121,387.8845,11.5779,
GE,2002-04-30,17.3705,40.809,313469.1228,3.1273,393.0256,8.2157,
GE,2002-05-31,17.1448,39.597,309462.1736,3.0867,393.0256,8.2157,
GE,2002-06-28,16.0943,34.088,288692.2333,2.7267,393.0256,8.2157,
GE,2002-07-31,17.8395,58.106,320372.9566,3.0224,406.6169,13.3129,
GE,2002-08-30,16.7038,57.242,299976.5417,2.8299,406.6169,13.3129,
GE,2002-09-30,13.7522,40.533,245254.4528,2.1981,390.7498,12.6682,
GE,2002-10-31,14.087,60.119,251264.2788,2.2516,390.7498,12.6682,
GE,2002-11-29,15.1302,40.786,269872.762,2.4184,390.7498,12.6682,
GE,2002-12-31,13.6876,36.926,242612.6993,2.1421,403.8899,8.8067,
GE,2003-01-31,13.0075,29.254,230556.7911,2.0357,403.8899,8.8067,
GE,2003-02-28,13.627,28.627,239623.6312,2.1326,403.8899,8.8067,
GE,2003-03-31,14.4486,35.939,254826.4058,2.1761,397.1101,9.8648,
GE,2003-04-30,16.6867,31.364,294299.5157,2.5132,397.1101,9.8648,
GE,2003-05-30,16.2617,19.702,286838.1981,2.4492,397.1101,9.8648,
GE,2003-06-30,16.3566,20.797,286638.3109,2.277,391.6163,11.4191,
GE,2003-07-31,16.2197,22.477,284239.6639,2.258,391.6163,11.4191,
GE,2003-08-29,16.8642,21.871,296257.2674,2.3477,391.6163,11.4191,
GE,2003-09-30,17.1065,21.759,298661.7904,2.3698,371.0522,10.9949,
GE,2003-10-31,16.6475,21.018,291285.3588,2.3062,371.0522,10.9949,
GE,2003-11-28,16.4524,19.776,287871.4663,2.2792,371.0522,10.9949,
GE,2003-12-31,17.8945,17.695,311065.8537,2.2742,358.8995,12.4011,
GE,2004-01-30,19.4251,20.582,337741.3936,2.4688,358.8995,12.4011,
GE,2004-02-27,18.8986,21.547,326593.8186,2.4019,358.8995,12.4011,
GE,2004-03-31,17.7363,20.222,307600.9762,2.0944,337.0275,9.7552,
GE,2004-04-30,17.4051,18.86,301856.1642,2.0553,337.0275,9.7552,
GE,2004-05-31,18.085,14.126,317817.6802,2.1355,337.0275,9.7552,
GE,2004-06-30,18.9422,15.402,341960.8641,2.0349,291.887,10.6889,
GE,2004-07-30,19.4392,18.246,351061.8125,2.0883,291.887,10.6889,
GE,2004-08-31,19.1703,16.806,346205.0175,2.0594,291.887,10.6889,
GE,2004-09-30,19.7485,12.275,354546.035,2.0514,287.4829,10.6373,
GE,2004-10-29,20.0661,14.509,360721.1716,2.0844,287.4829,10.6373,
GE,2004-11-30,20.7953,14.644,373830.6163,2.1601,287.4829,10.6373,
GE,2004-12-31,21.5936,14.285,385882.8477,2.0628,295.782,12.8726,
GE,2005-01-31,21.3747,12.62,381971.1585,2.0419,295.782,12.8726,
GE,2005-02-28,20.9552,12.247,372139.075,2.0018,295.782,12.8726,
GE,2005-03-31,21.4672,15.56,382233.0772,2.0586,295.782,11.6505,
GE,2005-04-29,21.5505,16.111,383717.0658,2.0586,295.782,11.6505,
GE,2005-05-31,21.7172,14.83,386903.9588,2.0586,295.782,11.6505,
GE,2005-06-30,20.7556,12.431,367495.1253,2.0586,295.782,12.9288,
GE,2005-07-29,20.6658,14.794,365727.9639,2.0586,295.782,12.9288,
GE,2005-08-31,20.1327,11.693,356293.2425,2.0586,295.782,12.9288,
GE,2005-09-30,20.3017,13.107,356929.2911,2.0586,295.782,12.9841,
GE,2005-10-31,20.4464,16.24,358298.7227,2.0586,295.782,12.9841,
GE,2005-11-30,21.5378,15.357,377423.485,2.0586,295.782,12.9841,
GE,2005-12-30,21.2845,13.491,370344.1531,2.0407,295.782,12.9841,
GE,2006-01-31,19.8878,14.434,346041.969,1.9068,315.5581,8.4964,
GE,2006-02-28,20.1101,16.244,347309.909,1.9281,315.5581,8.4964,
GE,2006-03-31,21.2786,13.192,362526.7147,2.0325,315.5581,12.6427,
GE,2006-04-28,21.1624,14.779,359680.602,2.0325,315.5581,12.6427,
GE,2006-05-31,20.9605,10.212,356249.1305,2.0325,315.5581,12.6427,
GE,2006-06-30,20.316,10.889,342731.2125,2.0325,315.5581,13.3312,
GE,2006-07-31,20.1496,13.06,337470.618,2.0325,315.5581,13.3312,
GE,2006-08-31,20.994,10.755,351613.6203,2.0325,315.5581,13.3312,
GE,2006-09-29,21.9148,9.386,364414.5859,2.0325,315.5581,13.3312,
GE,2006-10-31,21.7968,10.899,361917.4459,2.0325,315.5581,13.0431,
GE,2006-11-30,21.9024,10.056,363669.8231,2.0325,315.5581,13.0431,
GE,2006-12-29,23.2713,14.8,383564.4591,2.1448,315.5581,13.0431,
GE,2007-01-31,22.5459,13.824,375764.4642,2.078,363.8191,15.7926,
GE,2007-02-28,22.0045,14.329,358984.0642,2.0281,363.8191,15.7926,
GE,2007-03-30,22.2881,13.216,363611.4727,2.0653,363.8191,15.7926,
GE,2007-04-30,23.2336,13.889,379221.4754,2.0653,363.8191,11.8147,
GE,2007-05-31,23.6874,14.048,386628.9486,2.0653,363.8191,11.8147,
GE,2007-06-29,24.3028,15.645,393830.6586,2.0653,363.8191,11.8147,
GE,2007-07-31,24.6076,19.101,397141.8111,2.0653,363.8191,13.1396,
GE,2007-08-31,24.6774,28.477,398268.8906,2.0653,363.8191,13.1396,
GE,2007-09-28,26.461,19.854,424191.7178,2.3701,363.8191,13.1396,
GE,2007-10-31,26.3076,13.176,421732.6354,2.3564,408.5317,13.1955,
GE,2007-11-30,24.4732,22.781,386966.742,2.1921,408.5317,13.1955,
GE,2007-12-31,23.896,23.827,374637.1671,2.0653,416.0736,14.0401,
GE,2008-01-31,22.7937,25.3,357355.5497,1.97,416.0736,14.0401,
GE,2008-02-29,21.5572,24.324,330925.0688,1.8632,416.0736,14.0401,
GE,2008-03-31,24.0745,32.617,369428.6878,2.0686,440.9719,10.333,
GE,2008-04-30,21.2709,47.96,325933.9928,1.8277,440.9719,10.333,
GE,2008-05-30,19.983,15.643,306198.54,1.7171,440.9719,10.333,
GE,2008-06-30,17.5544,26.215,266029.9164,1.4751,437.2551,10.8284,
GE,2008-07-31,18.6068,37.052,281429.7212,1.5635,437.2551,10.8284,
GE,2008-08-29,18.4818,32.525,279539.5958,1.553,437.2551,10.8284,
GE,2008-09-30,16.997,70.431,253674.7222,1.5064,452.0842,9.2354,
GE,2008-10-31,13.0044,87.821,204774.083,1.1526,452.0842,9.2354,
GE,2008-11-28,11.4447,91.953,180213.7881,1.0143,452.0842,9.2354,
GE,2008-12-31,11.0058,95.835,170032.8111,1.108,461.0094,8.0354,
GE,2009-01-30,8.2407,68.491,127607.6,0.8296,461.0094,8.0354,
GE,2009-02-27,5.9513,82.114,89942.19,0.5991,461.0094,8.0354,
GE,2009-03-31,7.0702,103.119,106852.59,0.7412,460.3548,7.4428,
GE,2009-04-30,8.8465,67.522,133697.85,0.9274,460.3548,7.4428,
GE,2009-05-29,9.427,50.147,142747.4736,0.9882,460.3548,7.4428,
GE,2009-06-30,8.2636,32.777,124109.8213,0.7832,426.7543,6.8818,
GE,2009-07-31,9.4482,47.298,141900.3076,0.8955,426.7543,6.8818,
GE,2009-08-31,9.8007,35.601,147713.101,0.9289,426.7543,6.8818,
GE,2009-09-30,11.646,38.576,174492.7423,1.0551,411.8998,6.6754,
GE,2009-10-30,10.114,33.399,151538.764,0.9163,411.8998,6.6754,
GE,2009-11-30,11.3623,33.696,170572.8718,1.0294,411.8998,6.6754,
GE,2009-12-31,10.8008,18.059,161096.6011,0.9819,372.4276,7.3596,
GE,2010-01-29,11.479,23.121,171211.7215,1.0436,372.4276,7.3596,
GE,2010-02-26,11.5363,25.29,171357.3299,1.0488,372.4276,7.3596,
GE,2010-03-31,13.0735,20.485,194246.2717,1.2117,389.0306,5.4248,
GE,2010-04-30,13.5476,22.254,201290.3672,1.2556,389.0306,5.4248,
GE,2010-05-31,11.7446,43.298,174561.0624,1.0885,389.0306,5.4248,
GE,2010-06-30,10.424,35.249,153955.3835,0.9782,346.9497,8.4829,
